#### 0738.921837 autosave nr 1
175,1558680755.29831,"[-1443, -766, 8089]"
176,1558680755.398273,"[-1396, -491, 8182]"
177,1558680755.498263,"[-1331, -535, 8169]"
178,1558680755.598268,"[-1342, -537, 8146]"
179,1558680755.698308,"[-1327, -617, 8145]"
180,1558680755.798276,"[-1364, -453, 8419]"
# autosave took 0.014837
#### 0756.921837 autosave nr 19
181,1558680755.898303,"[-1494, -489, 8216]"
182,1558680755.998281,"[-1535, -437, 8177]"
183,1558680756.098306,"[-1436, -402, 8151]"
184,1558680756.198275,"[-1468, -412, 8164]"
185,1558680756.298305,"[-1423, -387, 8155]"
186,1558680756.39828,"[-1416, -515, 8109]"
187,1558680756.498307,"[-1278, -515, 8128]"
188,1558680756.59828,"[-1362, -553, 8151]"
189,1558680756.698302,"[-1239, -547, 8149]"
190,1558680756.79827,"[-1318, -628, 8181]"
# autosave took 0.019185
#### 0757.921837 autosave nr 20
191,1558680756.898305,"[-1271, -530, 8156]"
192,1558680756.99829,"[-1420, -565, 8163]"
193,1558680757.098308,"[-1405, -474, 8202]"
194,1558680757.198283,"[-1460, -436, 8147]"
195,1558680757.298307,"[-1450, -380, 8146]"
196,1558680757.398339,"[-1461, -351, 8158]"
197,1558680757.498275,"[-1473, -400, 8153]"
198,1558680757.598287,"[-1374, -473, 8094]"
199,1558680757.698262,"[-1367, -505, 8195]"
200,1558680757.798276,"[-1306, -499, 8161]"
# autosave took 0.006289
#### 0758.921837 autosave nr 21
201,1558680757.898309,"[-1302, -632, 8146]"
202,1558680757.998284,"[-1528, -563, 8190]"
203,1558680758.098304,"[-1351, -436, 8154]"
204,1558680758.198281,"[-1383, -765, 8210]"
205,1558680758.298302,"[-1565, -347, 8111]"
206,1558680758.398279,"[-1366, -398, 8150]"
207,1558680758.498303,"[-1418, -364, 8181]"
208,1558680758.59828,"[-1344, -551, 8163]"
209,1558680758.698258,"[-1392, -495, 8228]"
210,1558680758.798274,"[-1329, -563, 8202]"
# autosave took 0.005115
#### 0759.921837 autosave nr 22
211,1558680758.898305,"[-1353, -574, 8170]"
212,1558680758.998281,"[-1356, -537, 8089]"
213,1558680759.098254,"[-1307, -568, 8112]"
214,1558680759.198278,"[-1406, -496, 8156]"
215,1558680759.298258,"[-1322, -505, 8206]"
216,1558680759.398276,"[-1355, -556, 8171]"
217,1558680759.498305,"[-1249, -622, 8173]"
218,1558680759.598271,"[-1326, -762, 8124]"
219,1558680759.698263,"[-1257, -411, 8178]"
220,1558680759.798265,"[-1390, -382, 8420]"
# autosave took 0.023174
#### 0760.921837 autosave nr 23
221,1558680759.898305,"[-1586, -120, 8052]"
222,1558680759.998279,"[-1476, -522, 8133]"
223,1558680760.098254,"[-1483, -376, 8152]"
224,1558680760.198277,"[-1311, -541, 8141]"
225,1558680760.298298,"[-1529, -421, 8165]"
226,1558680760.398273,"[-1279, -641, 8174]"
227,1558680760.4983,"[-1292, -618, 8122]"
228,1558680760.598277,"[-1321, -657, 8163]"
229,1558680760.698305,"[-1269, -529, 8246]"
230,1558680760.798276,"[-1548, -410, 8169]"
# autosave took 0.014752
#### 0761.921837 autosave nr 24
231,1558680760.898299,"[-1404, -593, 8159]"
232,1558680760.998279,"[-1583, -382, 8155]"
233,1558680761.09825,"[-1476, -475, 8170]"
234,1558680761.198279,"[-1468, -399, 8148]"
235,1558680761.2983,"[-1280, -609, 8154]"
236,1558680761.398274,"[-1311, -474, 8169]"
237,1558680761.498263,"[-1295, -546, 8147]"
238,1558680761.598272,"[-1360, -732, 8101]"
239,1558680761.698255,"[-1475, -337, 8198]"
240,1558680761.798276,"[-1432, -314, 8385]"
# autosave took 0.006390
#### 0762.921837 autosave nr 25
241,1558680761.898301,"[-1506, -274, 8228]"
242,1558680761.999288,"[-1256, -517, 8171]"
243,1558680762.098335,"[-1335, -527, 7943]"
244,1558680762.198269,"[-1211, -656, 8181]"
245,1558680762.298296,"[-1298, -528, 8132]"
246,1558680762.398328,"[-1333, -464, 8128]"
247,1558680762.498311,"[-1363, -470, 8174]"
248,1558680762.598273,"[-1471, -359, 8117]"
249,1558680762.698298,"[-1425, -396, 8050]"
250,1558680762.798284,"[-1446, -391, 8075]"
# autosave took 0.005078
#### 0763.921837 autosave nr 26
251,1558680762.898302,"[-1398, -420, 8118]"
252,1558680762.998277,"[-1378, -445, 8101]"
253,1558680763.098297,"[-1241, -493, 8139]"
254,1558680763.198279,"[-1351, -556, 8133]"
255,1558680763.298296,"[-1285, -521, 8075]"
256,1558680763.398279,"[-1429, -468, 8133]"
257,1558680763.498253,"[-1348, -469, 8119]"
258,1558680763.598521,"[-1381, -271, 8149]"
259,1558680763.698265,"[-1363, -496, 8198]"
260,1558680763.799029,"[-1469, -420, 8138]"
# autosave took 0.023255
#### 0764.921837 autosave nr 27
261,1558680763.898355,"[-1342, -453, 8251]"
262,1558680763.999667,"[-1461, -441, 8179]"
263,1558680764.098335,"[-1287, -567, 8182]"
264,1558680764.198679,"[-1420, -581, 8193]"
265,1558680764.300809,"[-1216, -571, 8187]"
266,1558680764.400118,"[-1378, -545, 8152]"
267,1558680764.50146,"[-1292, -543, 8367]"
268,1558680764.601756,"[-1464, -490, 8166]"
269,1558680764.698261,"[-1468, -350, 8175]"
270,1558680764.799998,"[-1467, -400, 8167]"
# autosave took 0.014810
#### 0765.921837 autosave nr 28
271,1558680764.900688,"[-1436, -392, 8221]"
272,1558680764.998656,"[-1407, -513, 8112]"
273,1558680765.098263,"[-1422, -505, 8178]"
274,1558680765.198274,"[-1386, -445, 8152]"
275,1558680765.298301,"[-1460, -458, 8137]"
276,1558680765.398272,"[-1391, -537, 8196]"
277,1558680765.498263,"[-1382, -464, 8154]"
278,1558680765.598268,"[-1389, -459, 8204]"
279,1558680765.698297,"[-1494, -439, 8181]"
280,1558680765.798272,"[-1438, -466, 8104]"
# autosave took 0.006400
#### 0766.921837 autosave nr 29
281,1558680765.898253,"[-1399, -496, 8153]"
282,1558680765.998279,"[-1308, -529, 8108]"
283,1558680766.098298,"[-1299, -569, 8178]"
284,1558680766.198272,"[-1425, -604, 8147]"
285,1558680766.298296,"[-1469, -411, 8109]"
286,1558680766.398273,"[-1348, -430, 8432]"
287,1558680766.498295,"[-1507, -320, 8189]"
288,1558680766.59827,"[-1739, -302, 8158]"
289,1558680766.698274,"[-1493, -519, 7972]"
290,1558680766.798271,"[-1388, -397, 8124]"
# autosave took 0.004962
#### 0767.921837 autosave nr 30
291,1558680766.898301,"[-1342, -534, 8208]"
292,1558680766.99827,"[-1324, -447, 8108]"
293,1558680767.098293,"[-1374, -507, 8211]"
294,1558680767.198263,"[-1337, -598, 8228]"
295,1558680767.298298,"[-1349, -520, 8143]"
296,1558680767.398284,"[-1272, -552, 8118]"
297,1558680767.498271,"[-1351, -429, 8154]"
298,1558680767.598268,"[-1175, -591, 8228]"
299,1558680767.698298,"[-1545, -457, 8151]"
300,1558680767.798267,"[-1431, -513, 8153]"
# autosave took 0.018311
#### 0768.921837 autosave nr 31
301,1558680767.8983,"[-1365, -630, 8160]"
302,1558680767.998266,"[-1463, -428, 8119]"
303,1558680768.098297,"[-1475, -364, 8172]"
304,1558680768.198255,"[-1502, -666, 8223]"
305,1558680768.298295,"[-1381, -274, 8153]"
306,1558680768.398267,"[-1430, -369, 8122]"
307,1558680768.498294,"[-1349, -412, 8205]"
308,1558680768.598269,"[-1349, -513, 8143]"
309,1558680768.698295,"[-1362, -550, 8136]"
310,1558680768.798263,"[-1242, -579, 8027]"
# autosave took 0.037351
#### 0769.921837 autosave nr 32
311,1558680768.8983,"[-1314, -401, 8148]"
312,1558680768.998272,"[-1447, -486, 8098]"
313,1558680769.0983,"[-1288, -500, 8101]"
314,1558680769.198271,"[-1446, -346, 8101]"
315,1558680769.298299,"[-1420, -577, 8197]"
316,1558680769.398265,"[-1390, -500, 8108]"
317,1558680769.498263,"[-1464, -542, 8079]"
318,1558680769.598964,"[-1341, -742, 8134]"
319,1558680769.698339,"[-1413, -514, 8205]"
320,1558680769.798273,"[-1224, -496, 8138]"
# autosave took 0.006277
#### 0770.921837 autosave nr 33
321,1558680769.898302,"[-1395, -318, 8080]"
322,1558680769.998271,"[-1325, -557, 8202]"
323,1558680770.098256,"[-1351, -361, 8159]"
324,1558680770.198276,"[-1279, -575, 8208]"
325,1558680770.298297,"[-1464, -528, 8162]"
326,1558680770.398274,"[-1112, -463, 8132]"
327,1558680770.498298,"[-1396, -288, 8155]"
328,1558680770.598269,"[-1337, -518, 8147]"
329,1558680770.69827,"[-1333, -450, 8137]"
330,1558680770.798266,"[-1438, -264, 8112]"
# autosave took 0.005237
#### 0771.921837 autosave nr 34
331,1558680770.8983,"[-1428, -513, 8169]"
332,1558680770.998277,"[-1451, -367, 8163]"
333,1558680771.098303,"[-1514, -389, 8168]"
334,1558680771.198278,"[-1497, -317, 8137]"
335,1558680771.298303,"[-1455, -475, 8163]"
336,1558680771.398277,"[-1314, -458, 8103]"
337,1558680771.4983,"[-1280, -567, 8148]"
338,1558680771.598273,"[-1189, -458, 8155]"
339,1558680771.6983,"[-1341, -647, 8215]"
340,1558680771.798272,"[-1208, -412, 8142]"
# autosave took 0.022373
#### 0772.921837 autosave nr 35
341,1558680771.898259,"[-1426, -577, 8224]"
342,1558680771.999322,"[-1282, -501, 8133]"
343,1558680772.098335,"[-1287, -600, 8188]"
344,1558680772.198264,"[-1264, -676, 8245]"
345,1558680772.298264,"[-1292, -468, 8151]"
346,1558680772.398326,"[-1254, -610, 7958]"
347,1558680772.498305,"[-1328, -308, 8112]"
348,1558680772.604711,"[-1259, -527, 8149]"
349,1558680772.698282,"[-1297, -470, 8186]"
350,1558680772.798195,"[-1230, -779, 8179]"
# autosave took 0.014357
#### 0773.921837 autosave nr 36
351,1558680772.898193,"[-1335, -481, 8187]"
352,1558680772.998231,"[-1463, -380, 8154]"
353,1558680773.098225,"[-1278, -441, 8122]"
354,1558680773.198226,"[-1195, -568, 8147]"
355,1558680773.298228,"[-1679, -523, 8129]"
356,1558680773.398237,"[-1515, -539, 8115]"
357,1558680773.498241,"[-1367, -459, 8073]"
358,1558680773.598268,"[-1339, -301, 8106]"
359,1558680773.698244,"[-1443, -354, 8209]"
360,1558680773.798269,"[-1400, -515, 8087]"
# autosave took 0.006139
#### 0774.921837 autosave nr 37
361,1558680773.898243,"[-1354, -429, 8203]"
362,1558680773.99827,"[-1432, -387, 8193]"
363,1558680774.098238,"[-1521, -501, 8203]"
364,1558680774.198267,"[-1428, -715, 8131]"
365,1558680774.29825,"[-1638, -498, 8200]"
366,1558680774.398264,"[-1357, -446, 7964]"
367,1558680774.498235,"[-1312, -335, 8207]"
368,1558680774.598253,"[-1471, -496, 8119]"
369,1558680774.698292,"[-1453, -515, 7955]"
370,1558680774.798267,"[-1530, -352, 8217]"
# autosave took 0.005065
#### 0775.921837 autosave nr 38
371,1558680774.898294,"[-1296, -315, 8056]"
372,1558680774.99827,"[-1561, -550, 8171]"
373,1558680775.098287,"[-1298, -553, 8167]"
374,1558680775.198265,"[-1434, -589, 8147]"
375,1558680775.298287,"[-1546, -517, 8115]"
376,1558680775.39827,"[-1364, -446, 8163]"
377,1558680775.498288,"[-1508, -312, 8084]"
378,1558680775.598264,"[-1383, -569, 8181]"
379,1558680775.698259,"[-1527, -610, 8227]"
380,1558680775.798272,"[-1194, -566, 8145]"
# autosave took 0.006265
#### 0776.921837 autosave nr 39
381,1558680775.898288,"[-1284, -453, 8221]"
382,1558680775.998266,"[-1400, -607, 8214]"
383,1558680776.098289,"[-1330, -584, 8111]"
384,1558680776.198261,"[-1505, -510, 8198]"
385,1558680776.298288,"[-1504, -428, 8100]"
386,1558680776.398257,"[-1480, -616, 8350]"
387,1558680776.49829,"[-1325, -597, 8179]"
388,1558680776.598249,"[-1102, -456, 8171]"
389,1558680776.698288,"[-1363, -511, 8129]"
390,1558680776.798267,"[-1422, -309, 8187]"
# autosave took 0.005059
#### 0777.921837 autosave nr 40
391,1558680776.898291,"[-1089, -375, 8190]"
392,1558680776.998265,"[-1491, -495, 8191]"
393,1558680777.098288,"[-1368, -491, 8160]"
394,1558680777.198262,"[-1443, -409, 8224]"
395,1558680777.29829,"[-1327, -364, 8151]"
396,1558680777.398318,"[-1333, -548, 8146]"
397,1558680777.4983,"[-1354, -385, 8161]"
398,1558680777.59826,"[-1192, -506, 8140]"
399,1558680777.698284,"[-1420, -523, 8159]"
400,1558680777.798263,"[-1405, -470, 8152]"
# autosave took 0.008350
#### 0778.921837 autosave nr 41
401,1558680777.898285,"[-1543, -489, 8163]"
402,1558680777.998276,"[-1393, -435, 8112]"
403,1558680778.098286,"[-1436, -306, 8175]"
404,1558680778.198258,"[-1430, -404, 8203]"
405,1558680778.298284,"[-1685, -492, 8175]"
406,1558680778.39826,"[-1307, -431, 8227]"
407,1558680778.49824,"[-1285, -513, 8193]"
408,1558680778.598262,"[-1437, -530, 8155]"
409,1558680778.698286,"[-1206, -496, 7947]"
410,1558680778.798264,"[-1438, -576, 8110]"
# autosave took 0.023273
#### 0779.921837 autosave nr 42
411,1558680778.898287,"[-1143, -569, 8196]"
412,1558680778.998269,"[-1424, -447, 8406]"
413,1558680779.098282,"[-1374, -416, 8211]"
414,1558680779.198571,"[-1365, -427, 8137]"
415,1558680779.298253,"[-1440, -522, 8338]"
416,1558680779.398848,"[-1284, -574, 8187]"
417,1558680779.498325,"[-1304, -587, 8130]"
418,1558680779.598638,"[-1246, -577, 8133]"
419,1558680779.698326,"[-1420, -538, 8207]"
420,1558680779.799318,"[-1218, -516, 8148]"
# autosave took 0.010804
#### 0780.921837 autosave nr 43
421,1558680779.898396,"[-1365, -497, 8054]"
422,1558680779.999937,"[-1333, -506, 8185]"
423,1558680780.101203,"[-1451, -444, 8123]"
424,1558680780.201478,"[-1392, -390, 8129]"
425,1558680780.298289,"[-1295, -514, 8094]"
426,1558680780.399989,"[-1492, -483, 8159]"
427,1558680780.501919,"[-1317, -559, 7936]"
428,1558680780.598574,"[-1320, -513, 8135]"
429,1558680780.698286,"[-1287, -544, 8155]"
430,1558680780.798241,"[-1392, -464, 8129]"
# autosave took 0.006424
#### 0781.921837 autosave nr 44
431,1558680780.898284,"[-1467, -502, 8178]"
432,1558680780.998264,"[-1387, -417, 8180]"
433,1558680781.098284,"[-1547, -483, 8135]"
434,1558680781.19826,"[-1414, -405, 8143]"
435,1558680781.298243,"[-1400, -467, 8169]"
436,1558680781.398261,"[-1328, -341, 8135]"
437,1558680781.498287,"[-1480, -536, 8134]"
438,1558680781.598257,"[-1279, -534, 8168]"
439,1558680781.698286,"[-1242, -517, 8178]"
440,1558680781.798255,"[-1352, -532, 8148]"
# autosave took 0.005413
#### 0782.921837 autosave nr 45
441,1558680781.898285,"[-1270, -541, 8095]"
442,1558680781.998257,"[-1425, -449, 8141]"
443,1558680782.098283,"[-1278, -503, 8140]"
444,1558680782.198254,"[-1419, -440, 8158]"
445,1558680782.298283,"[-1415, -505, 8133]"
446,1558680782.398317,"[-1290, -390, 8111]"
447,1558680782.498268,"[-1591, -382, 8151]"
448,1558680782.598263,"[-1043, -509, 8209]"
449,1558680782.698243,"[-1448, -455, 8130]"
450,1558680782.798255,"[-1396, -479, 8125]"
# autosave took 0.035972
#### 0783.921837 autosave nr 46
451,1558680782.898242,"[-1491, -524, 8156]"
452,1558680782.998263,"[-1329, -488, 8375]"
453,1558680783.098288,"[-1244, -582, 8150]"
454,1558680783.198258,"[-1423, -528, 8179]"
455,1558680783.298247,"[-1266, -499, 8155]"
456,1558680783.398263,"[-1347, -429, 8126]"
457,1558680783.498284,"[-1395, -474, 8118]"
458,1558680783.598248,"[-1296, -440, 8155]"
459,1558680783.698282,"[-1392, -470, 8105]"
460,1558680783.798258,"[-1333, -530, 8179]"
# autosave took 0.006384
#### 0784.921837 autosave nr 47
461,1558680783.898282,"[-1360, -491, 8111]"
462,1558680783.99918,"[-1444, -542, 8228]"
463,1558680784.099116,"[-1311, -432, 8174]"
464,1558680784.198298,"[-1401, -448, 8172]"
465,1558680784.298283,"[-1406, -399, 8183]"
466,1558680784.398256,"[-1446, -464, 8122]"
467,1558680784.498279,"[-1394, -470, 8143]"
468,1558680784.598255,"[-1297, -516, 8150]"
469,1558680784.69828,"[-1346, -465, 8124]"
470,1558680784.79825,"[-1193, -502, 8181]"
# autosave took 0.005128
#### 0785.921837 autosave nr 48
471,1558680784.898286,"[-1316, -459, 8163]"
472,1558680784.998246,"[-1210, -609, 7964]"
473,1558680785.098278,"[-1281, -527, 8207]"
474,1558680785.198253,"[-1422, -477, 8164]"
475,1558680785.298279,"[-1304, -562, 8180]"
476,1558680785.398258,"[-1332, -523, 8217]"
477,1558680785.498281,"[-1090, -499, 8192]"
478,1558680785.598258,"[-1502, -534, 8186]"
479,1558680785.69828,"[-1320, -449, 8164]"
480,1558680785.798248,"[-1393, -466, 8161]"
# autosave took 0.022760
#### 0786.921837 autosave nr 49
481,1558680785.898282,"[-1352, -605, 8189]"
482,1558680785.998255,"[-1226, -525, 8167]"
483,1558680786.098255,"[-1368, -530, 8136]"
484,1558680786.198253,"[-1237, -536, 8146]"
485,1558680786.298281,"[-1346, -533, 8128]"
486,1558680786.39826,"[-1210, -514, 8149]"
487,1558680786.498279,"[-1308, -614, 8107]"
488,1558680786.598254,"[-1325, -594, 8208]"
489,1558680786.698283,"[-1323, -455, 8156]"
490,1558680786.798254,"[-1435, -766, 8186]"
# autosave took 0.015111
#### 0787.921837 autosave nr 50
491,1558680786.898234,"[-1389, -365, 8161]"
492,1558680786.998258,"[-1516, -440, 8155]"
493,1558680787.098279,"[-1329, -351, 8154]"
494,1558680787.198255,"[-1633, -405, 8154]"
495,1558680787.298282,"[-1395, -417, 8127]"
496,1558680787.398311,"[-1365, -395, 8184]"
497,1558680787.49829,"[-1425, -391, 8154]"
498,1558680787.598252,"[-1351, -454, 8157]"
499,1558680787.698278,"[-1432, -493, 8121]"
500,1558680787.798255,"[-1275, -525, 8142]"
# autosave took 0.006323
#### 0788.921837 autosave nr 51
501,1558680787.898281,"[-1359, -544, 8167]"
