#### 5167.502909 autosave nr 1
1,1557765166.4691799,"[1020, -3325, -7313]"
2,1557765166.4834085,"[1060, -3363, -7350]"
3,1557765166.4924414,"[1024, -3360, -7335]"
4,1557765166.5014012,"[1021, -3105, -7353]"
5,1557765166.5103528,"[1031, -3334, -7306]"
6,1557765166.5199888,"[1018, -3333, -7380]"
7,1557765166.5292766,"[1004, -3331, -7326]"
8,1557765166.5392625,"[1042, -3378, -7379]"
9,1557765166.5492613,"[1031, -3325, -7329]"
10,1557765166.5592613,"[1031, -3387, -7379]"
11,1557765166.5716126,"[1003, -3332, -7335]"
12,1557765166.5890985,"[1028, -3338, -7382]"
13,1557765166.5933106,"[1003, -3357, -7343]"
14,1557765166.6018062,"[986, -3352, -7331]"
15,1557765166.6103039,"[778, -3357, -7397]"
16,1557765166.6192663,"[1033, -3352, -7307]"
17,1557765166.6292608,"[789, -3385, -7353]"
18,1557765166.6392605,"[994, -3372, -7332]"
19,1557765166.6492608,"[1080, -3298, -7285]"
20,1557765166.6592612,"[1038, -3332, -7321]"
21,1557765166.6716092,"[1004, -3348, -7378]"
22,1557765166.6892023,"[980, -3381, -7377]"
23,1557765166.6933897,"[1013, -3381, -7303]"
24,1557765166.7018838,"[966, -3399, -7385]"
25,1557765166.710385,"[1035, -3355, -7332]"
26,1557765166.719267,"[991, -3383, -7389]"
27,1557765166.729261,"[1039, -3341, -7371]"
28,1557765166.7392607,"[1020, -3302, -7357]"
29,1557765166.7492607,"[998, -3342, -7350]"
30,1557765166.7592607,"[1019, -3382, -7382]"
31,1557765166.7716668,"[1043, -3345, -7358]"
32,1557765166.7891774,"[1007, -3320, -7258]"
33,1557765166.7933881,"[1031, -3347, -7361]"
34,1557765166.8018804,"[1001, -3381, -7401]"
35,1557765166.810379,"[1049, -3361, -7356]"
36,1557765166.8192663,"[1040, -3320, -7331]"
37,1557765166.8292615,"[1049, -3358, -7365]"
38,1557765166.8392608,"[1022, -3369, -7361]"
39,1557765166.8492603,"[1271, -3361, -7423]"
40,1557765166.85926,"[1028, -3325, -7329]"
41,1557765166.87158,"[1081, -3551, -7372]"
42,1557765166.889015,"[1010, -3371, -7371]"
43,1557765166.893302,"[984, -3372, -7371]"
44,1557765166.9017951,"[998, -3388, -7330]"
45,1557765166.9102757,"[994, -3330, -7339]"
46,1557765166.9192674,"[1067, -3368, -7374]"
47,1557765166.929273,"[1042, -3368, -7434]"
48,1557765166.9392624,"[1041, -3317, -7379]"
49,1557765166.949262,"[1001, -3366, -7308]"
50,1557765166.959261,"[997, -3338, -7326]"
51,1557765166.9716098,"[998, -3330, -7304]"
52,1557765166.9890952,"[1020, -3329, -7339]"
53,1557765166.993309,"[1014, -3329, -7356]"
54,1557765167.0018044,"[1054, -3322, -7317]"
55,1557765167.0103023,"[1049, -3367, -7322]"
56,1557765167.0192661,"[1063, -3295, -7317]"
57,1557765167.0292609,"[1054, -3344, -7356]"
58,1557765167.039261,"[1060, -3347, -7388]"
59,1557765167.0492609,"[1023, -3340, -7371]"
60,1557765167.0592608,"[1008, -3361, -7394]"
61,1557765167.0718627,"[1063, -3329, -7335]"
62,1557765167.0893476,"[1053, -3319, -7316]"
63,1557765167.0935621,"[1001, -3341, -7349]"
64,1557765167.1020513,"[1041, -3345, -7313]"
